Company,MSE,MAE,R2,MAPE
DISI.TA,258.2475586,13.60140297,0.93303219,0.037745124
DNA.TA,10.63054761,2.565407823,0.925462549,0.032032591
DRAL.TA,35212.99979,155.7337359,0.934123524,0.020113727
DORL.TA,8228.535079,80.67839916,0.542418619,0.062188007
DRSH.TA,8111.326988,73.27048708,-0.304598273,0.05122533
DUNI.TA,8396312.516,1880.90278,0.14544394,0.0751866
ECNR.TA,34995.06114,159.1072883,0.772578621,0.072544972
ECPA-M.TA,0.598431662,0.508372683,0.352128932,0.055998498
ELAL.TA,13707.53144,93.45636036,-0.003420973,0.133539159
ESLT.TA,40728338.68,4952.526042,0.510313247,0.0599491
ELCO.TA,1607578.306,1084.955173,0.280756523,0.090270615
ELTR.TA,46846373.33,4919.214113,0.935533464,0.028767185
ECP.TA,246405.5803,352.6027931,0.809020081,0.042759084
ELCP.TA,857892.4965,615.312791,-52.13902294,0.306665921
ELCRE.TA,73634.03406,232.7837172,0.625080673,0.056057169
ELWS.TA,3771244.403,1694.093575,0.205596416,0.094723388
ELLO.TA,69323.45884,200.8572352,0.728349256,0.03805528
ELMR.TA,5369.183579,44.4319453,0.775679487,0.03726552
ELRN.TA,3527.036653,33.89488133,-1.774296547,0.081840132
ELSPC.TA,8979.886815,67.12440106,0.443052378,0.09918405
EMCO.TA,1064.729988,27.95435811,0.661862733,0.032037756
EMDV.TA,10129.77634,61.22433645,0.729406868,0.02546287
ENDY.TA,38.71115594,4.098534437,0.968569991,0.016645206
ENOG.TA,33236.25925,155.1733915,0.199666518,0.033567132
ENRG.TA,567.1026155,19.90831527,0.795507327,0.015830601
ENLT.TA,21871.64529,117.1615298,0.022936887,0.019810126
ENLV.TA,13494.73811,110.7732112,-3.124590516,0.228831172
EPIT.TA,103587.9087,270.4747473,-1.002878648,0.313759428
EQTL.TA,1517440.466,872.1634353,0.248286715,0.062861269
BCUR.TA,76.54434515,6.95868122,-2.75870505,0.273079012
ETGA.TA,19453.02986,121.69537,0.315093588,0.084267825
EVGN.TA,772713.9381,720.8715679,-1.010444543,0.949818839
EXPO.TA,1167601.468,768.5704117,-0.877450458,0.133653801
FTAL.TA,13617642.86,3230.744411,0.527814337,0.071208909
FEAT.TA,3733.662389,38.22452276,-0.207848966,23.00633934
FIBI.TA,5013237.035,1664.876913,-2.093487117,0.100129767
FIBIH.TA,3952146.608,1378.193129,-1.008748971,0.07849941
FGAS.TA,4663.731937,55.77489716,-1.180665227,0.050521262
FLYS.TA,281.7960145,13.76924382,-6.9618447,0.25278894
FBRT.TA,752357.6202,700.3055529,0.118192259,0.051822009
FRSX.TA,6.101871594,1.882740529,-0.269017261,0.187850874
FORTY.TA,520610.6868,552.9540301,0.901638047,0.018373599
FOX.TA,1528601.48,992.6393388,0.685631215,0.037355054
FRDN.TA,93085.62976,198.9972569,0.73153673,0.043401194
GOSS.TA,178.0544795,8.915255663,0.65105989,0.019219224
GCT.TA,2184.530001,34.31668711,0.924196879,0.028668209
GPGB-M.TA,14690.22403,44.81475833,0.907457737,0.930358987
GLTC.TA,46.50560204,5.945864406,-2.742188205,0.357536937
GMLA.TA,34844.35095,162.1256027,0.061256983,4.832845858
GSFI.TA,720184.6556,774.427262,-3.662738288,0.222302339
GAGR.TA,1669.173172,36.74767669,0.54600252,0.129594136
GAON-M.TA,827620.4523,670.9519282,-0.544759801,2.719211632
GVYM.TA,28871.34134,147.3588113,-0.122398722,0.05045668
GEFR.TA,19.40309053,3.583662266,0.770080906,0.060797766
GNCL.TA,3485.197959,54.71448528,-171.0116298,1.002073078
GNRS.TA,16.04438031,2.737474674,0.788941258,0.045569592
GFC-M.TA,18541.64265,83.74704461,0.926112424,2.619523018
GIBUI.TA,0.010434515,0.082654472,0,0.108328271
GILT.TA,772.2773639,23.16556307,0.976050865,0.012666498
GLTL.TA,94.84055621,8.839351902,-1.105116379,0.145764288
GNGR.TA,6298.218584,70.66898154,-3.045107848,0.073674858
GIX.TA,92.85094921,6.105606575,-7.552972377,0.401717295
GKL.TA,10.00195262,1.924963168,0.8898026,0.028091769
GLRS.TA,11982431.68,2352.547283,-0.119627621,0.052390743
GOLD.TA,311077.276,406.0885099,0.826823612,0.029439964
GOHO.TA,111974.5186,275.1684203,-5.076952328,0.133079067
GOLF.TA,1172.817453,27.40514095,0.900201464,0.056005055
G107.TA,143.602046,9.245101929,-15.68218859,0.199716682
GUID.TA,131433.0428,274.0442979,-1.483630232,17.59071757
HGG.TA,8771.076114,76.81160085,0.812718272,0.044421456
HGGE.TA,4190.904811,54.99025819,0.37038413,0.108683878
HMAM.TA,4342.977997,46.52298637,-0.333710866,1.385450013
MSBI.TA,57.87179169,5.466868579,0.235370184,0.044881882
HAMAT.TA,7511.997098,53.69609306,0.851725658,0.04396604
HARL.TA,223548.0226,278.9718028,0.302006962,0.064003499
HICN.TA,12566.13721,99.31927231,-98.91613911,1.000826738
HLAN.TA,780993.0377,733.592702,0.370551002,0.036295615
HIPR.TA,12056.276,89.8363444,-0.722559417,0.057059057
HRON.TA,354337984.7,9536.265498,0.171051122,0.678248631
HOD.TA,45979.08157,136.9115218,0.821572333,0.033460014
HLMS.TA,3009.916143,42.36403997,-0.529443263,0.081449122
HMGS.TA,68858.02836,231.4674422,-92.05445327,2.597515407
HUMX.TA,1296.030046,30.0761553,-15.44472808,0.820487413
ICL.TA,20318.19726,114.3045694,-1.024496418,0.071328432
ICON.TA,2007.158688,28.59088826,-3.380945202,0.065910257
IDNT.TA,20076.41223,118.0472283,-7.135891387,0.635758329
IDIN.TA,2603938.444,1247.661673,-0.540330054,0.099495856
IDMO.TA,5514.518824,63.98203382,-3.066273366,0.178442665
IES.TA,845712.0419,715.9054878,0.732876703,0.034077039
INTO.TA,43369.08915,178.8281257,-0.689896044,0.686932193
ILDR.TA,3138.840596,46.67020968,-0.190213752,0.062153007
ILX.TA,45659.6031,193.9524224,0.854789217,0.029085116
ISI.TA,2082.549747,32.70800781,0.66627628,0.023100979
IMCO.TA,437904.1188,530.5501342,-5.8774902,0.170093731
IMED.TA,26930.88521,124.008669,-13.16388241,20.7199057
INRM.TA,5067.762435,48.61756909,0.915721903,0.036089168
ININ.TA,1502.987996,35.80112538,-7.137032005,0.146025168
INCR.TA,21512.4604,84.76729057,-0.321005281,0.124649636
INTR.TA,11417880.3,2848.786876,-0.767234524,5.123435259
ISCN.TA,8468.8719,75.55133999,0.134477327,0.053420656
ILDC.TA,23262.78578,129.3714034,0.72458907,0.041532652
ISHI.TA,114312.4188,238.8914496,0.927638838,0.033344289
ISRG.TA,124.6187379,8.360546973,0.562044096,0.044855246
ISRS.TA,52864479.23,4807.031917,0.069430734,0.058435585
ISRO.TA,155680.5408,328.1800924,0.434576243,0.041509694
ISTA.TA,297162.4606,459.6149605,0.747804976,0.057894526
JCFN.TA,12828.00336,89.85565451,-0.07194556,0.045361697
JBNK.TA,38178.39881,121.3548475,-0.076331398,0.078997682
JNGO.TA,21502.88347,82.44514698,-5.002048993,3.606594989
KDST.TA,45809.86913,149.7732301,0.407213174,0.184965612
KAFR.TA,85518.23545,238.7091432,0.140468128,0.092294032
KMDA.TA,2837.837545,41.32638823,0.692138868,0.01960875
KRDI.TA,33.68271717,4.459919007,0.975520532,0.017471515
KARE.TA,2082.294178,37.6585614,-0.069126205,0.075655414
KEN.TA,200795.6424,365.7975975,0.611910062,0.036884277
KRUR.TA,77528.22164,198.1093155,0.757841403,0.030082434
KSTN.TA,1722.05234,33.11393426,0.347253395,0.057373982
KLIL.TA,785618.3668,757.0124968,0.892175088,0.035483535
KNFM.TA,33694.89547,137.3389709,-0.496806481,0.106839748
LHIS.TA,260477.3288,381.7149385,-0.493228475,1.86330252
LAHAV.TA,201.517521,11.56161573,0.940206052,0.030616369
LSCO.TA,95.85107886,7.096587514,0.939856044,0.022492555
LUMI.TA,489826.0902,598.9940771,-1.894293019,0.158088108
LEOF.TA,710.104052,23.7003773,0.270922695,0.100524481
LEVI.TA,5104922.753,2005.153265,0.824667954,0.068996763
LVPR.TA,70672.67639,215.0287252,0.914136439,0.03509118
LBRA.TA,69138.21788,221.9082418,-2.034574255,0.263156485
LPSN.TA,77495.35483,227.3817089,-9.143628163,0.610618801
LODZ.TA,410004.339,309.5553258,0.120999036,7.811848896
LUDN.TA,131093.115,283.6619853,-1.20837648,0.149465772
LUZN.TA,3084.226465,49.11544477,-3.569330213,0.189880213
LURO.TA,24816.34765,151.6757609,-10.32190038,0.081924375
MGIC.TA,13693.58207,91.44874635,0.724363757,0.022024809
MLTM.TA,18625.32945,92.7922661,0.981282223,0.014397159
MSLA.TA,4204.831789,37.23604081,-3.17679544,0.028486117
MSVT.TA,88269.18031,286.5043623,-131.4311471,2.258747013
MTLF.TA,524.8220986,18.61309604,-0.642850835,0.050644851
MTRX.TA,62571.73959,167.4185086,0.82626484,0.021281322
MAXO.TA,9908.284482,81.7183088,0.189623356,0.074649036
MTRN.TA,564946.4578,698.5984849,-9.205245719,0.693614935
MDPR.TA,274.3800489,13.64995271,0.889568689,0.026433137
MPRS.TA,247.8377993,10.85184913,0.648205963,4.328065845
MDTR.TA,915.3865382,26.92963639,0.884483054,0.032601254
MGOR.TA,160057.1698,320.9458683,0.787194057,0.031611896
MLSR.TA,7200725.275,1783.994601,-0.251248316,0.05793881
MNIN.TA,10831.13137,75.11950187,0.702817009,0.066092108
MNIF.TA,66881.63592,212.5320404,-1.024087381,0.142632917
MNRT.TA,145.815624,8.992326814,0.448913985,0.048330073
MMHD.TA,6895562.196,1842.662276,-1.035043161,0.146002673
CMER.TA,351214.932,466.309088,-0.981979771,0.223306137
MRHL.TA,302.2166963,13.28350264,0.186787138,2.852531358
MSKE.TA,2615.224219,42.65904153,-1.196276269,0.212525058
MGRT.TA,404.7402673,17.16231903,0.943836195,0.042528443
MIA.TA,14.07663455,3.35514692,-1.865864893,0.136363622
MCLL.TA,2254.021625,38.15783394,0.779017163,0.051861687
MCMN.TA,829502.0973,593.2334807,0.906227471,0.028975165
MCRNT.TA,46.56640426,4.38544185,0.591707621,0.024555391
MGDL.TA,2964.292024,37.56713073,0.640962971,0.061650713
MIFT.TA,108639.6222,207.4995364,-711.3013381,1.05884568
MSHR.TA,249.4961638,13.75913939,0.267390157,0.019701529
MVNE.TA,1001.769516,21.01307839,0.842776159,0.021041782
MISH.TA,10858462.95,3007.651613,-3.800210498,0.176155053
MZTF.TA,2904215.029,1254.811809,-1.098450091,0.082072659
MLRN.TA,3301.0612,48.86262127,0.347296498,0.077239484
MRG.TA,52688.51443,175.3132494,0.124296072,0.235721777
MYDS.TA,304.5580095,11.94330949,-1.743358302,5.481690415
NFTA.TA,96756.67914,287.2279698,-3.550421954,0.133160664
NAWI.TA,332947.8031,417.8739301,-0.808064522,0.127350526
NYAX.TA,208116.1099,412.2324438,0.634025339,0.042125675
NTGR.TA,925.2717814,24.2455231,0.927369669,0.021440528
NTNB.TA,190.136995,12.08699461,0.51169787,0.055948788
NTO.TA,325132.9759,432.2331682,0.834039877,0.05396841
NTML.TA,78381.2667,247.966388,0.899598753,0.037512456
NWMD.TA,4394.473513,48.36198959,0.586472147,0.04472335
NXTG.TA,135.467428,9.368061438,-2.230703744,0.133260263
NXTM.TA,681.9767133,20.01900575,0.630564937,0.032562244
NXFR.TA,43731.75462,167.8608808,-2.034964823,0.978753863
NXGN.TA,859.6698655,19.85940028,-2.412524466,0.249311334
NICE.TA,5663328.298,1746.180577,0.16084406,0.026319427
NISA.TA,10310.21538,82.37469929,-0.828609502,0.058369808
NOFR.TA,21477.17436,120.2621577,0.658224057,0.013844182
NSTR.TA,5086.762648,55.66131443,0.903086202,0.051126205
NVMI.TA,208039343.3,12852.71684,-3.385787242,0.165145811
NVLG.TA,345.0281377,11.08587783,-0.993152838,0.076201691
NRGN.TA,3120.311318,43.50049337,-1.037111161,0.134525009
NURI.TA,650997.8529,649.3812734,-43.38957652,0.862322407
ORTC.TA,188880.892,371.7765786,-9.347042294,0.388189365
ONE.TA,192562.9423,286.6891832,0.616215759,0.048996809
OPAL.TA,171.5106753,11.18143606,0.632397814,0.064477144
OPCE.TA,11114.19034,93.76333444,0.690082055,0.032897631
OPK.TA,303.7246378,13.39920888,0.810688178,0.023640491
ORAD.TA,2.016747018,1.04119873,0.862836193,0.016617411
ORBI.TA,37793.67683,149.462181,0.513330376,0.057715259
ORIN.TA,14642.02652,94.28851765,0.647417307,0.047923304
ORA.TA,317716.4832,473.9354675,0.840685697,0.016785011
ORON.TA,1885.848671,33.76706206,0.644728071,0.039592785
OVRS.TA,86.04838791,7.235337916,0.735614272,0.020389303
PLRM.TA,3483198.605,1601.500732,-2.298044151,0.230357711
PRKM.TA,5387.487182,55.22914327,-0.237261367,0.118614436
PTNR.TA,12234.15011,87.20319249,0.81382087,0.05308291
PMNT.TA,1148.283989,27.10202606,0.184893337,0.099524194
PAYT.TA,160058.1061,297.3366243,0.041676306,0.043545314
PAZ.TA,36748268.05,4957.526343,-0.90807147,0.120627814
PCBT.TA,27351.21489,133.0657138,-0.26733789,0.20117598
PEN.TA,11.79924529,2.755186872,0.982021604,0.015960267
PERI.TA,645275.6279,723.0636492,-48.08089906,0.231500282
PTX.TA,406.5843907,14.63108306,-0.416384002,4.574219996
PHOE.TA,537884.3891,531.6704241,-0.807466863,0.116661802
PHTM.TA,122376.9875,265.8830895,-1.341512077,0.095728607
PLNT.TA,250733.1269,412.439703,-47.93035974,8.917508553
PLSN.TA,51296.7192,157.0352515,0.983181743,0.010914445
PLCR.TA,38239.63274,121.4108394,-4.524026703,4.836879507
PPIL.TA,51371.47135,131.4791494,0.130657934,20.28472619
PLUR.TA,254358.0733,474.9689961,-9.841057498,0.248610494
POLI.TA,365923.409,492.6037419,-1.936062055,0.124854811
POLP.TA,1898.79268,33.97283752,0.831163303,0.028920903
PMVM.TA,35105.05473,171.8483554,-6.405029442,0.836163946
PRSK.TA,332410.9669,454.4166309,0.826275539,0.046817151
PRIM.TA,22107.01844,121.5716697,-0.540354369,0.190283785
PRMG.TA,79497.11782,244.6211212,-0.950108572,0.188769538
PRTC.TA,10298465.04,2334.153424,-0.415711916,0.11906189
PRPD.TA,3721.388791,47.29733592,0.780667253,0.021588173
PTBL.TA,1887759.294,1127.502199,0.853738151,0.0524648
PULS.TA,18433.18671,87.00903654,-1.589177542,0.239780579
PPBT.TA,854.862661,13.96396394,-46.82445578,1.612572261
QLTU.TA,23938904.51,4722.435086,-5.307451328,0.293863425
QNCO.TA,1091.805139,26.68998061,0.561671546,0.067326459
QLRD.TA,94522.3352,260.9705733,-0.556713641,0.074769911
RLCO.TA,106883.1052,208.2543251,0.773600673,0.050378295
RMN.TA,9268.490721,91.39714782,0.336461404,0.071412604
RMLI.TA,1375161.847,745.3923717,0.480874294,0.032318502
RANI.TA,278.2288867,13.3077694,0.887625823,0.044116257
RPAC.TA,4495.779685,55.38566478,0.769917447,0.022001961
BRIH.TA,80.94210431,7.820294217,0.457279207,0.115090428
RAVD.TA,3567.594643,45.68032762,-0.574195196,0.055317201
RVL.TA,550.0967459,14.04549836,-0.349816254,0.071949771
RAYG-M.TA,467.129575,15.08788913,0.477431777,1.637286066
RZR.TA,5864.537304,61.8202566,0.194499194,0.127536941
RIT1.TA,4810.28042,49.94532838,0.879537218,0.029441593
AZRT.TA,11264.26026,54.01424789,-1.514305791,0.145721149
REKA.TA,7777.832537,67.28281508,-0.320078528,0.047634462
RTMD-L.TA,484.5170812,20.39595598,-3.438571811,1.42140685
RTLS.TA,111501.0234,270.3186776,0.669891246,0.039170993
RMON.TA,68092.20361,207.9857061,0.720530155,0.051849197
RIMO.TA,53422.4937,202.8113269,0.738787527,0.047759626
ROTS.TA,471923.8905,514.5164448,0.309840206,0.100363742
RSEL.TA,4739.102874,52.52003343,-0.158401736,0.073072047
SRAC.TA,16355.28994,110.1518892,0.946538817,0.036724683
SANO1.TA,846232.2105,657.6066914,0.834829007,0.020305056
SPNS.TA,3232013.964,1634.294779,-0.332005525,0.125675572
SRFT.TA,425281.6655,555.7094111,-2.102002068,0.14825962
SARN.TA,122.5430639,7.73351412,-15.9279425,0.121008007
SVRE.TA,3498.693566,47.29495899,-46.91323032,6.698885003
SVRT.TA,27899.56463,143.6373816,-12.10997978,0.349089763
SHNP.TA,8705.069705,80.87645492,0.507768726,0.060965281
SCDX.TA,467.1172935,15.53463978,0.348796498,0.048990999
SCOP.TA,360338.6992,491.8297764,0.831334907,0.043501806
SEMG.TA,1425.216128,30.98547835,0.56535129,0.152644476
SLARL.TA,1687.728727,30.51308981,0.845568187,0.037817465
SHGR.TA,14602.13675,107.1370373,-0.098619376,0.102689537
SHMM.TA,9486.606156,66.31897422,-14.276267,3.773341504
SHAN.TA,174.9951693,5.686259448,0.838744342,0.015097563
SPEN.TA,4919.085148,55.19159382,0.949343756,0.024268624
SBEN.TA,354.8796543,15.36834174,-0.758562577,0.064880869
SKBN.TA,2941.521466,43.13934674,0.924149053,0.044358511
SHOM.TA,186.4459628,10.95551381,0.976447246,0.019285434
SAE.TA,429992.5609,528.2003799,-1.336668024,0.153538857
SKLN.TA,5814.635801,62.37678639,0.826520502,0.03662758
SMAG.TA,43418.77591,138.9270205,-17.01296454,0.405699912
SOFW.TA,14097.91048,95.56206247,-0.606976868,0.054250248
SOLR.TA,8135.875149,64.17760976,0.764919622,0.019222036
SCC.TA,1470.067607,31.38854368,-90.3433529,0.934265666
SPDV.TA,1299.944086,27.52085894,-0.875330078,0.075100754
SPRG.TA,72054.62878,192.7708624,0.002826785,12.67891008
SPNTC.TA,1545.974401,32.8987263,-0.514462174,0.07272175
STRG.TA,438.3186946,18.03857752,-1.506505763,0.350948995
STRS.TA,892545.4561,764.2237876,-1.85549926,0.131621725
STRW.TA,513298.954,705.7299805,-53.69500562,0.191279119
SFRN.TA,6933.738206,71.24250536,-0.247600067,0.126061543
SMT.TA,37384.47667,159.1386421,0.864698915,0.030066918
SNFL.TA,102.0808495,7.073502207,0.829901956,0.01319401
SNCM.TA,62.8633174,4.661243408,0.355123063,0.040725881
STEC.TA,12235.34283,69.44513599,0.241067392,2.664533767
SNEL.TA,32979.51296,122.3588619,-10.34106655,0.089486108
TDRN.TA,11554634.92,3102.293207,-1.618417205,0.15033342
TMRP.TA,103751.0556,259.0548552,-1.367770769,0.120473498
TRA.TA,211.9544199,11.08083748,-5.924326499,0.362887282
TATT.TA,5318564.159,1984.813433,-2.17757721,0.277562784
TAYA.TA,27529.8949,135.4551297,0.580058119,0.022530857
TNPV.TA,4532.898271,41.02970512,0.883680213,0.524838252
TECT.TA,2223.388064,43.33713687,0.084799529,0.096888939
TEDE.TA,61007.50782,219.0877956,-1.807578287,0.36746398
TFRLF.TA,386602.5455,596.0558338,-10.64320611,0.200383302
TLSY.TA,4337881.197,1792.556585,-5.622892892,0.103312767
TRLT.TA,1703.98981,32.51767834,-0.991529478,0.05111054
TRX.TA,8862.043374,80.12300569,-1.366130399,0.196324757
TUZA.TA,9.930619822,1.734212302,-0.408105476,0.046761851
TEVA.TA,2514148.765,1473.413761,-14.006662,0.223315641
TGI.TA,250.9541836,14.34639473,-2.877279654,0.080969125
ILCO.TA,13515703.07,2808.669842,0.681608938,0.033955921
TMIS.TA,17356.13134,83.63868875,0.214570204,0.078402623
THES.TA,3163.200285,44.538668,0.078447575,0.088171265
TIGI.TA,26869.31357,137.737072,-5.080001207,0.182751473
TKUN.TA,272.5047034,14.29590791,-33.68267701,0.415346439
TTAM.TA,101.2725688,8.113254206,0.964576573,0.013911159
TGTR.TA,6127.036872,47.10170318,-1.134477053,0.106845463
TOEN.TA,5019.372633,57.63509015,0.190266376,0.036378468
TNDO.TA,12751.52752,90.70517654,-4.915745213,0.244006452
TOPS.TA,7535.540651,74.09659682,-0.251761908,0.08268714
TSEM.TA,4693017.798,1791.735812,-1.979951113,0.10647276
TRAN.TA,790.5955032,22.44033872,-9.657616461,0.234694605
TURB.TA,10417.05393,68.60334376,0.314737101,0.094000062
TRPZ.TA,7182.220407,70.22556948,0.45430196,0.038998033
UMH.TA,22737600.25,4600.961084,-29.0071794,0.71550705
UNTC.TA,4697.991665,49.10532547,-0.581986833,12.98807828
UNCT.TA,4852438.223,1641.898862,-221785.3735,50.85581454
UNIT.TA,374975.2334,485.8194585,-0.680074421,0.154258841
UPSL.TA,69254.154,183.0628838,-87.90920214,3.174841952
UTRN.TA,1965.017324,24.55562635,-5.675677296,0.064265012
VRDS.TA,63185.77425,217.8365282,-0.853542409,0.095566498
VCTR.TA,54511.16801,172.622499,0.855239818,0.036637686
